playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
walkene01,2017,2,MIL,NL,38,120,19,32,8,0,4,13,0,1,28,30,1,1,0,0,5
walketa01,2017,1,ARI,NL,28,52,6,12,1,0,1,5,0,0,1,19,0,0,1,0,1
wallach01,2017,1,CIN,NL,6,11,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
wangwe01,2017,1,MIL,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
warread01,2017,1,NYA,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washida01,2017,1,BAL,AL,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
watsoto01,2017,1,PIT,NL,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
watsoto01,2017,2,LAN,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weaveje02,2017,1,SDN,NL,9,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
weavelu01,2017,1,SLN,NL,15,19,2,3,0,0,0,1,0,0,1,9,0,0,3,0,0
webbty01,2017,1,NYA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webbty01,2017,2,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weberry01,2017,1,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weeksri01,2017,1,TBA,AL,37,97,13,21,6,0,2,8,1,0,12,49,0,3,0,0,0
wendljo01,2017,1,OAK,AL,8,13,3,4,1,0,1,5,0,0,1,3,1,0,0,0,0
werthja01,2017,1,WAS,NL,70,252,35,57,10,1,10,29,4,3,35,69,1,1,0,1,4
whalero01,2017,1,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelja01,2017,1,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelza01,2017,1,NYN,NL,18,27,1,2,1,0,0,0,0,0,1,12,0,0,1,0,0
whitety01,2017,1,HOU,AL,22,61,7,17,6,0,3,10,0,1,4,16,0,1,0,1,0
whitlch01,2017,1,TBA,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wietema01,2017,1,WAS,NL,123,422,43,95,20,0,10,52,1,0,38,94,4,1,0,4,14
wilheto01,2017,1,ARI,NL,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wilkad01,2017,1,NYN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilkad01,2017,2,MIN,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilkeaa01,2017,1,MIL,NL,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
willima07,2017,1,NYA,AL,5,16,3,4,0,0,0,1,2,0,1,2,0,0,0,0,0
willima08,2017,1,SFN,NL,28,68,8,16,2,0,3,6,1,1,5,25,1,0,0,0,2
willini01,2017,1,PHI,NL,83,313,45,90,14,4,12,55,1,2,20,97,0,6,0,4,8
willita01,2017,1,MIL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willitr01,2017,1,PIT,NL,31,41,1,2,0,0,0,0,0,0,2,17,0,0,4,0,1
wilsoal01,2017,1,DET,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsoju10,2017,1,DET,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsoju10,2017,2,CHN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsoty01,2017,1,BAL,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wimmeal01,2017,1,MIN,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winkeje01,2017,1,CIN,NL,47,121,21,36,7,0,7,15,1,1,15,24,0,0,1,0,2
winklda01,2017,1,ATL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wislema01,2017,1,ATL,NL,20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wittgni01,2017,1,MIA,NL,38,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wojcias01,2017,1,CIN,NL,25,14,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0
wolteto01,2017,1,COL,NL,83,229,30,55,8,1,0,16,0,1,33,55,9,2,2,0,9
wongko01,2017,1,SLN,NL,108,354,55,101,27,3,4,42,8,2,41,60,11,12,1,3,4
woodal02,2017,1,LAN,NL,27,52,1,3,0,0,0,4,0,0,2,29,0,0,4,0,1
woodbl01,2017,1,CIN,NL,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
woodbl01,2017,2,LAA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodhu01,2017,1,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodrbr01,2017,1,MIL,NL,8,10,2,2,0,0,0,0,0,0,1,2,0,0,1,0,0
woodtr01,2017,1,KCA,AL,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
woodtr01,2017,2,SDN,NL,12,17,3,4,0,0,2,6,0,0,0,7,0,0,0,0,0
workmbr01,2017,1,BOS,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worleva01,2017,1,MIA,NL,26,22,0,4,0,0,0,3,0,0,0,8,0,0,5,0,1
wrighda04,2017,1,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighmi01,2017,1,BAL,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighst01,2017,1,BOS,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yacabji01,2017,1,BAL,AL,14,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
yateski01,2017,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yateski01,2017,2,SDN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yelicch01,2017,1,MIA,NL,156,602,100,170,36,2,18,81,16,2,80,137,4,6,0,6,13
ynoaga01,2017,1,BAL,AL,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ynoami01,2017,1,CHA,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youngch03,2017,1,KCA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youngch04,2017,1,BOS,AL,90,243,30,57,12,2,7,25,3,2,30,55,0,2,0,1,4
younger03,2017,1,LAA,AL,47,110,24,29,5,0,4,16,12,3,5,31,0,7,3,0,0
zagunma01,2017,1,CHN,NL,7,14,0,0,0,0,0,1,2,0,4,6,0,0,0,0,0
zastrro01,2017,1,CHN,NL,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zieglbr01,2017,1,MIA,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zimmebr01,2017,1,CLE,AL,101,299,41,72,15,2,8,39,18,1,26,99,1,4,0,3,5
zimmejo02,2017,1,DET,AL,29,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
zimmery01,2017,1,WAS,NL,144,524,90,159,33,0,36,108,1,0,44,126,1,3,0,5,16
zobribe01,2017,1,CHN,NL,128,435,58,101,20,3,12,50,2,2,54,71,2,2,2,3,13
zuninmi01,2017,1,SEA,AL,124,387,52,97,25,0,25,64,1,0,39,160,0,8,0,1,8
zychto01,2017,1,SEA,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
